OLD Block Name,Combined Shape Name,Converted On,Status,NOTES
solidWoodFrameWedgeCNRInsideSteepTop,woodShapes:wedgeInsideCornerBase,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeCNRInsideTop,woodShapes:wedge60InsideCorner2,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeCNRSteepBase,woodShapes:wedge60TipCornerBase,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeCNRSteepTop,woodShapes:wedge60TipCornerTop,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeIncline,woodShapes:wedge60Incline,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeStairs,woodShapes:wedgeStairs,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeTipCNRFullBottom,woodShapes:wedge60TipCorner,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeTipCNRFullTop,woodShapes:wedge60Corner,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
solidWoodFrameWedgeTipStairs,woodShapes:wedgeTipStairs,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
glassctrsheet,corrugatedMetalShapes:window04Full,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
railingFloatLeft,woodShapes:railingFloatLeft,Alpha.21.0.255,Replaced,Models to shapes
railingFloatRight,woodShapes:railingFloatRight,Alpha.21.0.255,Replaced,Models to shapes
tv,tvExtraSmallWall1x1,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
tv_fallen,tvExtraSmallStandFallen1x1,Alpha.21.0.255,Replaced,Block Atlas clean up and removal
window02,woodShapes:window02Full,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window02Frame,woodShapes:window02Empty,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window02Broken01CTRPlate,woodShapes:window02Broken01,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window02Broken02CTRPlate,woodShapes:window02Broken02,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window02Broken03CTRPlate,woodShapes:window02Broken03,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Wood,woodShapes:window01,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03WoodFrame,woodShapes:window01Broken,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03WoodBroke1,woodShapes:window01Broken02,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03WoodBroke2,woodShapes:window01Broken03,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03WoodBroke3,woodShapes:window01Broken04,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03WoodBroke4,woodShapes:window01Broken05,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Frame,corrugatedMetalShapes:window01Broken,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Broke1,corrugatedMetalShapes:window01Broken02,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Broke2,corrugatedMetalShapes:window01Broken03,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Broke3,corrugatedMetalShapes:window01Broken04,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window03Broke4,corrugatedMetalShapes:window01Broken05,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window04,corrugatedMetalShapes:window04Broken01,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
window04Frame,corrugatedMetalShapes:window04Empty,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
glassIndustrial02CTRPlate,corrugatedMetalShapes:windowIndustrial01Full,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
glassIndustrial02Broken01CTRPlate,corrugatedMetalShapes:windowIndustrial01Broken01,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
glassIndustrial02Broken02CTRPlate,corrugatedMetalShapes:windowIndustrial01Broken02,Alpha.21.0.256,Replaced,Block Atlas clean up and removal
metalIndustrialFenceBottom,corrugatedMetalShapes:industrialFenceBottom,Alpha.21.0.256,Replaced,Models to shapes
metalIndustrialFenceBottomBroken1,corrugatedMetalShapes:industrialFenceBottomBrokenLeft,Alpha.21.0.256,Replaced,Models to shapes
metalIndustrialFenceBottomBroken2,corrugatedMetalShapes:industrialFenceBottomBrokenRight,Alpha.21.0.256,Replaced,Models to shapes
metalIndustrialFenceTop,corrugatedMetalShapes:industrialFenceTop,Alpha.21.0.256,Replaced,Models to shapes
rock03,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
rock08,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
rock09,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
rock10,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
rock11,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
rock12,rock01,Alpha.21.0.257,Replaced,Removing dupes of rock01
glassShowerBlock,glassBusinessBlock,Alpha.21.0.258,Replaced,Deprecated block that will be replaced during conversion
schoolDesk,schoolDesk01Blue,Alpha.21.0.274,Replaced,Deprecated block that will be replaced during conversion
pew_segment01,churchPewLeftRed,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
pew_segment02,churchPewCenterRed,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
pew_segment03,churchPewRightRed,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalactite01,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalactite02,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalactite03,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalactite04,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalagmite01,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalagmite02,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalagmite03,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
stalagmite04,air,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
cntLaundryBasketVer1Empty,cntbasketLaundryEmptyWhite,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
cntLaundryBasketVer2Full,cntbasketLaundryFullWhite,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
cntLaundryBasketRandomLootHelper,cntbasketLaundryWhiteRandomLootHelper,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
cntBin,cntBinTrashMetalFullWhite,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
cntTrash_can01,cntBruteStyleTrashCanRandomLootHelper,Alpha.21.0.275,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_a,corrugatedMetalShapes:signLetter_a,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_b,corrugatedMetalShapes:signLetter_b,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_c,corrugatedMetalShapes:signLetter_c,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_d,corrugatedMetalShapes:signLetter_d,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_e,corrugatedMetalShapes:signLetter_e,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_f,corrugatedMetalShapes:signLetter_f,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_g,corrugatedMetalShapes:signLetter_g,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_h,corrugatedMetalShapes:signLetter_h,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_i,corrugatedMetalShapes:signLetter_i,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_j,corrugatedMetalShapes:signLetter_j,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_k,corrugatedMetalShapes:signLetter_k,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_l,corrugatedMetalShapes:signLetter_l,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_m,corrugatedMetalShapes:signLetter_m,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_n,corrugatedMetalShapes:signLetter_n,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_o,corrugatedMetalShapes:signLetter_o,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_p,corrugatedMetalShapes:signLetter_p,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_q,corrugatedMetalShapes:signLetter_q,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_r,corrugatedMetalShapes:signLetter_r,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_s,corrugatedMetalShapes:signLetter_s,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_t,corrugatedMetalShapes:signLetter_t,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_u,corrugatedMetalShapes:signLetter_u,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_v,corrugatedMetalShapes:signLetter_v,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_w,corrugatedMetalShapes:signLetter_w,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_x,corrugatedMetalShapes:signLetter_x,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_y,corrugatedMetalShapes:signLetter_y,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_z,corrugatedMetalShapes:signLetter_z,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_0,corrugatedMetalShapes:signNumber_0,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_1,corrugatedMetalShapes:signNumber_1,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_2,corrugatedMetalShapes:signNumber_2,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_3,corrugatedMetalShapes:signNumber_3,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_4,corrugatedMetalShapes:signNumber_4,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_5,corrugatedMetalShapes:signNumber_5,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_6,corrugatedMetalShapes:signNumber_6,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_7,corrugatedMetalShapes:signNumber_7,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_8,corrugatedMetalShapes:signNumber_8,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_9,corrugatedMetalShapes:signNumber_9,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
metalSignLetter_cross,corrugatedMetalShapes:signLetter_cross,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
campfire,cntCollapsedCampfire,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntShoppingBasketEmpty,cntShoppingBasketEmptyTeal,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntShoppingBasket,cntShoppingBasketTeal,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
crushedCars,crushedCars01RandomHelper,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
rScrapIronPlateMine,mineHubcap,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
concreteBarrier1,barrierConcrete,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
concreteBarrier2,barrierConcrete,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
concreteBarrier3,barrierConcrete,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
sidewalkCurb,concreteShapes:sidewalkCurb,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
sidewalkCNRCurb,concreteShapes:sidewalkCurbCorner,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
couchSofa01,couchUglyLargeBrown,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
chairCouchSofa01,couchUglySingleBrown,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
leatherCouchSofa2,couchUglyLargeBlack,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
leatherChairCouchSofa2,couchUglySingleBlack,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
barracksChair,chairCampingRandomHelper,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntMetalDesk02RandomLootHelper,cntDeskMetalGreyRandomLootHelper,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntMetalDesk02Closed,cntDeskMetalFullGrey,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntMetalDesk02Open,cntDeskMetalEmptyGrey,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
cntMetalDesk02Closed_Player,cntDeskMetalEmptyGrey,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
curtain_bottom1Sheet3,curtainDrapesFullTileGrey,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
curtain_top1Sheet3,curtainDrapesFullTopGrey,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
woodHatch1_v1,woodHatch,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
woodHatch1_v2,woodHatch,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
woodHatch1_v3,woodHatch,Alpha.21.0.280,Replaced,Deprecated block that will be replaced during conversion
garageDoorHouse,woodenGarageDoor5x3White,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorHouseBrown,woodenGarageDoor5x3Brown,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorIndustrial,steelGarageDoor5x3Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorIndustrial_Powered,steelGarageDoor5x3Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorHouse3x3,woodenGarageDoor3x3White,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorHouseBrown3x3,woodenGarageDoor3x3Brown,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorIndustrial3x3,steelGarageDoor3x3Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorMetal_v1,ironGarageDoorGrey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorMetal_v2,ironGarageDoorGrey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
garageDoorMetal_v3,ironGarageDoorGrey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor1_v1,exteriorHouseDoorWhite,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor1_v2,exteriorHouseDoorWhite,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor1_v3,exteriorHouseDoorWhite,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor2_v1,exteriorHouseDoorBrown,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor2_v2,exteriorHouseDoorBrown,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
houseFrontDoor2_v3,exteriorHouseDoorBrown,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor1_v1,commercialDoorV1Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor1_v2,commercialDoorV1Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor1_v3,commercialDoorV1Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor2_v1,commercialDoorV2Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor2_v2,commercialDoorV2Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor2_v3,commercialDoorV2Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor4_v1,commercialDoorV4Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor4_v2,commercialDoorV4Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
commercialDoor4_v3,commercialDoorV4Grey,Alpha.21.0.281,Replaced,Deprecated block that will be replaced during conversion
jailBars,jailBarsGrey,Alpha.21.0.282,Replaced,Deprecated block that will be replaced during conversion
jailDoorStatic,jailDoorGrey,Alpha.21.0.282,Replaced,Deprecated block that will be replaced during conversion
jailDoorStaticCentered,jailDoorGrey,Alpha.21.0.282,Replaced,Deprecated block that will be replaced during conversion
palletBlueTarpBase,palletTarpBaseRandomHelper,Alpha.21.0.282,Replaced,Deprecated block that will be replaced during conversion
palletBlueTarpTile,palletTarpTileRandomHelper,Alpha.21.0.282,Replaced,Deprecated block that will be replaced during conversion
lanternDecorLight,lanternDecorLightRandomHelper,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
lanternLight_player,lanternDecorLightRandomHelper,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
tableLampLight,tableLampLight01Brown,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
tableLampLightCentered,tableLampLight01CenteredBrown,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
tableLampTippedOverLight,tableLampLight01TippedOverBrown,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
flashlightDecor,flashlightDecorRandomHelper,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
sconce1Light,lightSconce,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
sconce1LightShadow,lightSconce,Alpha.21.0.284,Replaced,Deprecated block that will be replaced during conversion
